小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
农场桃园小区,(大竹县大竹县)御临路79号,3693,未知类型,暂无信息,暂无信息,暂无信息,5栋,168户
金利多小区,(大竹县大竹县)建设路894号,3203,未知类型,暂无信息,暂无信息,暂无信息,2栋,13户
福安巷487号,(达川区三岔路口)达川区福安巷487号,3680,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
石龙溪新村,(通川区)石龙溪路石龙溪新村,2997,平房,暂无信息,暂无信息,暂无信息,4栋,99户
水井街20号,(通川区)水井街20号,3722,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
东方明珠,(达川区)南大街东方明珠,2824,未知类型,暂无信息,暂无信息,暂无信息,2栋,31户
物资大厦,(达川区南客站)达川大道三段458号,3808,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
园丁小区,(通川区北客站)风鸣街园丁小区,3382,未知类型,暂无信息,暂无信息,暂无信息,1栋,60户
黄马湾路2号,(通川区老车坝)黄马湾路2号,3855,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
体委大院,(通川区中心广场)三圣宫巷64号,3841,未知类型,暂无信息,暂无信息,暂无信息,3栋,102户
金山南路205号,(通川区西客站)金山南路205号,3517,未知类型,暂无信息,暂无信息,暂无信息,1栋,48户
朝凤北路201号,(通川区老车坝)朝凤北路201号,3425,未知类型,暂无信息,暂无信息,暂无信息,2栋,64户
盘云巷43号,(通川区老车坝)盘云巷43号,3364,未知类型,暂无信息,暂无信息,暂无信息,1栋,33户
渠江镇后溪社区,(渠县渠县)营渠路403号,3412,未知类型,暂无信息,暂无信息,暂无信息,1栋,17户
保险街109号,(达川区三岔路口)保险街109号,3874,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
干休所联建房,(通川区)黑沟路107号,3435,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
达川大道二段148号,(达川区三岔路口)达川大道二段148号,3810,未知类型,暂无信息,暂无信息,暂无信息,1栋,52户
水岸天成,(开江县开江县)宝石路130号,3574,未知类型,暂无信息,暂无信息,暂无信息,1栋,343户
万达路505号,(达川区万达路)万达路505号,3651,板楼,暂无信息,暂无信息,暂无信息,1栋,4户
尚城华府,(通川区复兴镇)魏复路尚城华府,3311,板楼,0.6元/平米/月,未知,四川省广卫房地产开发有限公司,5栋,710户
金利多小区,(大竹县大竹县)建设路894号,3203,未知类型,暂无信息,暂无信息,暂无信息,2栋,13户
农场桃园小区,(大竹县大竹县)御临路79号,3693,未知类型,暂无信息,暂无信息,暂无信息,5栋,168户
丽都花苑,(渠县渠县)后溪街217-6-24号,3485,未知类型,暂无信息,暂无信息,暂无信息,3栋,9户
南滨路二段107号,(达川区三里坪)南滨路二段107号,3073,未知类型,暂无信息,暂无信息,暂无信息,1栋,64户
酒厂家属楼,(通川区)朝阳东路酒厂家属楼,3858,未知类型,暂无信息,暂无信息,暂无信息,1栋,128户
怡憬庭园,(大竹县大竹县)竹海路东段822号,3813,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
锅厂梁6号,(通川区老车坝)锅厂梁6号,3384,未知类型,暂无信息,暂无信息,暂无信息,1栋,54户
龙翔小区,(通川区复兴镇)渠江路龙翔小区,3681,塔板结合,1.2元/平米/月,暂无信息,深圳市科谊力实业发展有限公司,3栋,261户
凤翔小区,(通川区复兴镇)凤翔街凤翔小区,3088,板楼,0.6元/平米/月,暂无信息,上海中星集团协利置业有限公司,10栋,255户
檬子垭街75号,(通川区老车坝)檬子垭街75号,2806,未知类型,暂无信息,暂无信息,暂无信息,1栋,40户
马蹄街98号,(通川区)马蹄街98号,2877,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
彭家湾路20号,(通川区老车坝)彭家湾路20号,3432,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
平安巷1号,(达川区三岔路口)平安巷1号,3350,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
龙脉世家,(达川区)河市镇后街261号,2790,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
牌楼路145号,(通川区)牌楼路145号,3826,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
黄泥扁文家梁综合楼,(通川区)朝阳东路727号,3555,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
来凤路121号,(通川区中心广场)来凤路121号,2973,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
通州大道651号附2号,(达川区三岔路口)翠屏街道通达西路625号,2318,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
西圣寺路110号,(通川区)西圣寺路110号,3285,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
韩家巷101号,(达川区南客站)韩家巷101号,3482,未知类型,暂无信息,暂无信息,暂无信息,1栋,32户
农村信用社家属院,(达川区万达路)通州大道农村信用社家属院,3525,未知类型,暂无信息,暂无信息,暂无信息,1栋,60户
新世纪花园,(渠县渠县)渠光路189号,3311,未知类型,暂无信息,暂无信息,暂无信息,2栋,25户
箭亭子街156号,(通川区中心广场)箭亭子街156号,3700,塔板结合,暂无信息,暂无信息,暂无信息,1栋,82户
通川中路115号,(通川区)通川中路115号,3883,塔板结合,0.6元/平米/月,暂无信息,暂无信息,1栋,1户
达川大道一段113号,(达川区三岔路口)达川大道一段113号,3657,未知类型,暂无信息,暂无信息,暂无信息,1栋,27户
鸿鑫鼎盛,(开江县开江县)银杏街鸿鑫鼎盛,3836,未知类型,暂无信息,暂无信息,暂无信息,4栋,594户
城镇污水治理站家属院,(达川区三里坪)南滨路一段城镇污水治理站家属院,3719,未知类型,暂无信息,暂无信息,暂无信息,1栋,32户
牌楼路78号,(通川区)牌楼路78号,3684,平房,暂无信息,达州市定坤物业公司,四川达州运输集团有限公司,4栋,21户
花椒巷35号,(通川区中心广场)花椒巷35号,3407,未知类型,暂无信息,暂无信息,暂无信息,1栋,80户
顺平街76号,(达川区三里坪)顺平街76号,3694,板楼,0.3元/平米/月,达州金扬资产管理有限公司,达州中亚置业有限公司,1栋,96户
法院家属院,(通川区中心广场)荷叶街法院家属院,3536,板楼,0.8元/平米/月,无物业管理服务,无开发商,1栋,78户
小浪综合楼,(达川区南客站)光明巷171号,3546,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,96户
利通花园,(达川区万达路)西环路744号,4802,板楼/塔板结合,0.4元/平米/月,暂无信息,物业和度娘都不知道开发商名称,9栋,285户
畜牧局家属院,(通川区罗浮广场)朝阳中路318号,4764,塔板结合,0.5元/平米/月,暂无信息,暂无信息,3栋,56户
伴山名居,(达川区三岔路口)火石岭路伴山名居,4882,塔板结合,0.8至1.8元/平米/月,未知,华融达地产,8栋,1259户
阳光新城,(达川区三岔路口)文笔塔街90号,4624,塔楼/板楼/塔板结合,0.5至0.8元/平米/月,自持物业,物业和度娘都不知道开发商名称,6栋,693户
南源综合楼,(达川区三里坪)汉兴大道一段92号附18号,4753,板楼/塔板结合,0.2元/平米/月,暂无信息,杭州南源联合置业有限公司,5栋,247户
侨兴花园,(达川区万达路)致富街侨兴花园,3916,板楼,0.8至1元/平米/月,无物业管理服务,四川高达房产,10栋,480户
邮政花园,(通川区西客站)朝阳西路471号,4760,塔板结合,0.5元/平米/月,暂无信息,暂无信息,3栋,201户
西胜街43号,(通川区中心广场)西胜街43号,4357,板楼,暂无信息,暂无信息,未知,1栋,65户
华标大厦,(通川区西客站)阳平路17号,3992,板楼,0.16元/平米/月,暂无信息,四川滨江地产发展有限公司,1栋,237户
久昌花苑,(达川区三里坪)华蜀北路459号,4846,板楼/平房,0.8至1元/平米/月,暂无信息,远雄集团-上海远中集团,10栋,344户
久昌公寓,(达川区三岔路口)金丝街201号,3912,板楼,0.1元/平米/月,四川赛奥物业公司,四川久昌商务发展有限公司,1栋,108户
世纪泓瑞,(通川区复兴镇)复兴路619号,4482,塔楼,1元/平米/月,暂无信息,暂无信息,7栋,671户
朝阳东路368号,(通川区中心广场)朝阳东路368号,4775,板楼,暂无信息,暂无信息,达州市通川区东华商贸有限公司,2栋,81户
金丝街219号,(达川区三岔路口)金丝街219号,3929,塔板结合,15元/平米/月,暂无信息,四川上鼎房产,5栋,115户
翠屏路126号,(通川区)翠屏路126号,4296,板楼,暂无信息,暂无信息,达州市银河房地产开发公司,1栋,72户
金沙滩建行家属院,(通川区中心广场)邓家巷20号,4324,塔板结合,暂无信息,暂无信息,无开发商,1栋,99户
南方花园,(达川区三岔路口)华蜀南路231号,4696,塔楼/板楼/塔板结合,0.9至1元/平米/月,无物业管理服务,中海地产，香港信和置业 ,8栋,440户
阳光家园,(达川区万达路)曹家梁街阳光家园,4064,塔板结合,0.5元/平米/月,暂无信息,四川建筑公司,3栋,105户
南兴苑,(达川区万达路)汉兴北街241-附1号,4046,板楼,0.8元/平米/月,暂无信息,暂无信息,4栋,184户
贵祥名居,(达川区三里坪)汉兴北街373号,4624,塔楼,0.5元/平米/月,暂无信息,四川长富集团,1栋,154户
五金大院,(达川区三里坪)西环路844号,4817,平房,2.6元/平米/月,暂无信息,暂无信息,3栋,164户
达州市烟草公司家属楼,(达川区三岔路口)西环路905号,4137,平房,10元/平米/月,暂无信息,四川长富集团,3栋,94户
祥和,(达川区万达路)永平巷25号,4823,板楼,暂无信息,暂无信息,暂无信息,4栋,175户
福威公司家属院,(通川区中心广场)潘家巷福威公司家属院,4764,未知类型,暂无信息,暂无信息,暂无信息,2栋,11户
城南世家,(达川区万达路)福荣巷92号,4230,塔板结合,1.5元/平米/月,暂无信息,四川宏升房地产开发有限公司,3栋,313户
同盛小区,(达川区南客站)和谐巷10号,4203,塔板结合,暂无信息,无物业管理服务,达州瑞丰木业有限公司,2栋,128户
瑞祥小区,(达川区南客站)兴盛街36号,4592,板楼/塔板结合,1.2元/平米/月,暂无信息,"山东高速集团,绿城集团",10栋,319户
华贵家园,(达川区南客站)民乐街429号,4722,板楼,0.1至0.5元/平米/月,暂无信息,达州凯龙置业有限公司,2栋,116户
宏源小区,(达川区万达路)绥定大道一段132号,4613,塔楼/板楼/塔板结合,1.2元/平米/月,暂无信息,达州市宏源房地产发展有限公司,12栋,493户
天府明珠,(达川区三岔路口)南外西环路785号,4307,板楼/塔板结合,0.4至0.8元/平米/月,暂无信息,四川长富集团,5栋,196户
金盾路达川区分局家属院,(达川区南客站)金盾路达川区公安分局家属院,4167,塔板结合,0.6至1.2元/平米/月,暂无信息,徐州星科置业有限公司,13栋,383户
达州市通川区级机关生活小区,(通川区老车坝)吉昌路116号,4728,塔板结合,0.5元/平米/月,自持物业,达州莱克实业有限公司,17栋,508户
花溪街18号,(达川区万达路)花溪街18号,4043,板楼,1元/平米/月,未知,暂无信息,1栋,155户
中侨花园,(达川区三岔路口)西南巷11号,4091,板楼,1元/平米/月,暂无信息,暂无信息,6栋,168户
西晶农贸市场,(通川区西客站)金山北路26号,4275,板楼,暂无信息,暂无信息, 重庆汇东房地产开发有限公司,1栋,130户
南兴苑,(达川区万达路)汉兴北街241-附1号,4046,板楼,0.8元/平米/月,暂无信息,暂无信息,4栋,184户
同盛小区,(达川区南客站)和谐巷10号,4203,塔板结合,暂无信息,无物业管理服务,达州瑞丰木业有限公司,2栋,128户
达州市烟草公司家属楼,(达川区三岔路口)西环路905号,4137,平房,10元/平米/月,暂无信息,四川长富集团,3栋,94户
五金站综合楼,"(达川区万达路)万达路371号,万达路369号",4533,塔楼/平房,0.5元/平米/月,暂无信息,暂无信息,2栋,95户
农业银行家属院,(通川区老车坝)通川北路258号,4329,板楼,0.2至1.2元/平米/月,自持物业,农行房地产开发有限公司,4栋,216户
广卫苑,(通川区罗浮广场)塔石路219号,4553,塔楼,0.6至1.1元/平米/月,无,物业和度娘都不知道开发商名称,3栋,148户
生资园,(达川区万达路)西环路生资园,4494,塔板结合,0.5元/平米/月,暂无信息,物业和度娘都不知道开发商名称,2栋,88户
刑警队居民楼,(通川区中心广场)大西街刑警队居民楼,4368,平房,0.2元/平米/月,暂无信息,未知,1栋,154户
金山小区,(通川区西客站)西兴路325号,4674,板楼,0.8元/平米/月,暂无信息,金辉地产,7栋,413户
金山商厦,(通川区西客站)金山北路23号,4293,塔板结合,0.5元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,1栋,73户
憩苑小区,(通川区西客站)朝阳西路538号,4851,板楼/塔板结合,0.8元/平米/月,暂无信息,暂无信息,2栋,104户
万达路558号,(达川区万达路)万达路558附25,4648,塔楼,0.8元/平米/月,未知,暂无信息,1栋,121户
祥和,(达川区万达路)永平巷25号,4823,板楼,暂无信息,暂无信息,暂无信息,4栋,175户
市商务局家属院,(达川区三岔路口)仙鹤路529,4836,塔板结合,0.9元/平米/月,暂无信息,物业和度娘都不知道开发商名称,1栋,38户
新兴街71号,(达川区万达路)华蜀南路256号,4342,未知类型,0.5元/平米/月,暂无信息,暂无信息,1栋,2户
运管所家属院,(达川区万达路)汉兴北街运管所家属院,4383,板楼,0.5元/平米/月,暂无信息,合肥繁华投资发展有限公司,4栋,165户
锦州国际三区,(达川区三里坪)长寿街26号,4367,塔板结合,1元/平米/月,暂无信息,中交四航局第二工程有限公司,1栋,128户
国资综合楼,(达川区三里坪)店子梁街59号,4341,板楼,暂无信息,暂无信息,暂无信息,1栋,135户
新华综合楼,(达川区三岔路口)通达西路563号附80号,4091,塔板结合,0.8元/平米/月,暂无信息,暂无信息,1栋,30户
天和苑,(通川区西客站)西兴路9号,4635,未知类型,暂无信息,暂无信息,暂无信息,3栋,276户
巨林大厦,(达川区南客站)和谐巷105,4246,板楼,0.4元/平米/月,达县巨林实业有限责任公司,达县巨林实业有限责任公司,1栋,139户
迎宾小区,(通川区金龙大道)塔石路338号,4806,塔楼/塔板结合,1.2元/平米/月,暂无信息,物业和度娘都不知道开发商名称,4栋,199户
升华苑,(达川区南客站)东风巷121号,4687,板楼,0.8元/平米/月,暂无信息,升华地产集团有限公司,1栋,191户
华阳小区,(达川区万达路)福大街25号,4674,板楼,0.6元/平米/月,暂无信息,四川建筑公司,7栋,151户
